Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
29467232,"The Blood Mirror (Lightbringer, #4)",Brent Weeks,"Weeks, Brent",,"=""031625133X""","=""9780316251334""",0,4.34,Orbit,Hardcover,704,2016,2015,,2017/05/17,to-read,to-read (#326),to-read,,,,0,,,1,,,unspecified,,
12652457,"The Broken Eye (Lightbringer, #3)",Brent Weeks,"Weeks, Brent",,"=""""","=""""",0,4.47,Orbit,Kindle Edition,846,2014,2014,,2017/05/17,to-read,to-read (#325),to-read,,,,0,,,1,,,unspecified,,
2890090,"The Republic of Thieves (Gentleman Bastard, #3)",Scott Lynch,"Lynch, Scott",,"=""0553804693""","=""9780553804690""",0,4.20,Del Rey,Hardcover,650,2013,2013,,2017/10/09,to-read,to-read (#367),to-read,,,,0,,,1,,,unspecified,,
287861,"Mortal Engines (The Hungry City Chronicles, #1)",Philip Reeve,"Reeve, Philip",,"=""0060082097""","=""9780060082093""",0,3.77,Harper Collins US UK,Paperback,326,2004,2001,,2017/12/18,to-read,to-read (#389),to-read,,,,0,,,0,,,,,
7194,The Club Dumas,Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",Sonia Soto,"=""""","=""9780156032834""",0,3.82,Mariner Books,Paperback,362,2006,1993,,2017/12/16,to-read,to-read (#388),to-read,,,,0,,,0,,,,,
39063,"Titus Groan (Gormenghast, #1)",Mervyn Peake,"Peake, Mervyn",,"=""0879514256""","=""9780879514259""",0,3.91,Overlook Press,Paperback,396,1991,1946,,2017/12/05,to-read,to-read (#387),to-read,,,,0,,,0,,,,,
301053,The Elementals,Michael McDowell,"McDowell, Michael",,"=""0380783606""","=""9780380783601""",0,4.04,Avon Books,Paperback,292,1981,1981,,2017/12/05,to-read,to-read (#386),to-read,,,,0,,,0,,,,,
29726952,The World of Edena,Mœbius,"Mœbius, Mœbius","Laure Dupont, Brandon Kander, Diana Schutz, Philip R. Simon","=""1506702163""","=""9781506702162""",0,4.19,Dark Horse Books,Hardcover,350,2016,2001,,2017/12/02,to-read,to-read (#385),to-read,,,,0,,,0,,,,,
25546167,"Descender, Vol. 1: Tin Stars",Jeff Lemire,"Lemire, Jeff","Dustin Nguyen, Steve Wands","=""1632154269""","=""9781632154262""",0,4.09,Image Comics,Paperback,160,2015,2015,,2017/12/02,to-read,to-read (#384),to-read,,,,0,,,0,,,,,
920395,Only Forward,Michael Marshall Smith,"Smith, Michael Marshall",,"=""0006512666""","=""9780006512660""",0,4.24,HarperCollins Publishers,Paperback,310,1998,1994,,2017/11/27,to-read,to-read (#383),to-read,,,,0,,,0,,,,,
29607971,Infernal Dictionary Deluxe Edition,Jacques Albin Simon Collin de Plancy,"Plancy, Jacques Albin Simon Collin de","Louis Le Breton, Anna Dorzhieva, Piero MNG (Gianpiero Mangialardi), Giby Joseph, Natalia Zasadzinska, Jean-Christophe Dufau, Michael Coles","=""0997074515""","=""9780997074512""",0,4.08,Abracax House,"2 volume box set, imitation leather bound",764,2015,1818,,2017/11/26,to-read,to-read (#382),to-read,,,,0,,,0,,,,,
25971497,"The Dungeoneers (The Dungeoneers, #1)",Jeffery Russell,"Russell, Jeffery",,"=""""","=""""",0,3.99,,Kindle Edition,332,2015,2015,,2017/11/24,to-read,to-read (#381),to-read,,,,0,,,0,,,,,
1857440,"John Dies at the End (John Dies at the End, #1)",David  Wong,"Wong, David",,"=""0978970764""","=""9780978970765""",0,3.90,Permuted Press,Paperback,362,2007,2007,,2017/11/24,to-read,to-read (#380),to-read,,,,0,,,0,,,,,
27971562,Immersion 2086,Sean  Kennedy,"Kennedy, Sean",,"=""1682225445""","=""9781682225448""",0,4.66,Sean Kennedy,Paperback,236,2016,2016,,2017/11/24,to-read,to-read (#379),to-read,,,,0,,,0,,,,,
1171727,Malpertuis,Jean Ray,"Ray, Jean","John Flanders, Iain White","=""0947757988""","=""9780947757984""",0,3.94,Atlas Press (GB),Paperback,171,1998,1943,,2017/11/23,to-read,to-read (#378),to-read,,,,0,,,0,,,,,
6597651,The Windup Girl,Paolo Bacigalupi,"Bacigalupi, Paolo",,"=""1597801577""","=""9781597801577""",0,3.74,Night Shade Books,Hardcover,359,2009,2009,,2017/11/21,to-read,to-read (#377),to-read,,,,0,,,0,,,,,
7234921,"Earth Strike (Star Carrier, #1)",Ian Douglas,"Douglas, Ian",,"=""0061840254""","=""9780061840258""",0,3.77,Harper Voyager,Paperback,368,2010,2010,,2017/11/19,to-read,to-read (#376),to-read,,,,0,,,0,,,,,
15015,"Conversations with God: An Uncommon Dialogue, Book 1",Neale Donald Walsch,"Walsch, Neale Donald",,"=""0399142789""","=""9780399142789""",0,4.17,Berkley,Hardcover,240,1996,1995,,2017/11/12,to-read,to-read (#375),to-read,,,,0,,,0,,,,,
13477883,"Gameboard of the Gods (Age of X, #1)",Richelle Mead,"Mead, Richelle",,"=""052595368X""","=""9780525953685""",0,3.93,Dutton Adult,Hardcover,448,2013,2013,,2017/10/30,to-read,to-read (#374),to-read,,,,0,,,0,,,,,
343,Perfume: The Story of a Murderer,Patrick Süskind,"Süskind, Patrick",John E. Woods,"=""0140120831""","=""9780140120837""",0,4.02,Penguin Books,Paperback,263,1987,1985,,2017/10/27,to-read,to-read (#373),to-read,,,,0,,,0,,,,,
37301,"Rules of Prey (Lucas Davenport, #1)",John Sandford,"Sandford, John",,"=""0425205819""","=""9780425205815""",0,4.11,G.P. Putnam's Sons,Paperback,479,2005,1989,,2017/10/27,to-read,to-read (#372),to-read,,,,0,,,0,,,,,
10108463,The Devil All the Time,Donald Ray Pollock,"Pollock, Donald Ray",,"=""038553504X""","=""9780385535045""",0,4.12,Doubleday,Hardcover,261,2011,2011,,2017/10/24,to-read,to-read (#371),to-read,,,,0,,,0,,,,,
11976377,"Where the Summer Ends: The Best Horror Stories of Karl Edward Wagner, Volume One",Karl Edward Wagner,"Wagner, Karl Edward","J.K. Potter, Stephen              Jones, Laird Barron","=""1933618973""","=""9781933618975""",0,4.32,Centipede Press,Hardcover,359,2012,2012,,2017/10/24,to-read,to-read (#370),to-read,,,,0,,,0,,,,,
1144907,God's Demon,Wayne Barlowe,"Barlowe, Wayne",,"=""0765309858""","=""9780765309853""",0,3.96,Tor Books,Hardcover,352,2007,2007,,2017/10/23,to-read,to-read (#369),to-read,,,,0,,,0,,,,,
8074907,"The Thorn of Emberlain (Gentleman Bastard, #4)",Scott Lynch,"Lynch, Scott",,"=""0575079584""","=""9780575079588""",0,4.30,Gollancz,Hardcover,512,2021,2021,,2017/10/09,to-read,to-read (#368),to-read,,,,0,,,0,,,,,
127455,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,"Lynch, Scott",,"=""0553804677""","=""9780553804676""",5,4.26,Bantam Spectra,Hardcover,499,2006,2006,2017/10/09,2015/01/28,,,read,,,,1,,,1,,,unspecified,,
17855756,"Dust (Silo, #3)",Hugh Howey,"Howey, Hugh",,"=""1490904387""","=""9781490904382""",0,4.25,Broad Reach Publishing,Paperback,458,2013,2013,,2017/10/05,to-read,to-read (#366),to-read,,,,0,,,0,,,,,
17306293,"Shift (Shift, #1-3; Silo, #2)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",0,4.12,Broad Reach Publishing,Kindle Edition,570,2013,2013,,2017/10/05,to-read,to-read (#365),to-read,,,,0,,,0,,,,,
28687265,DC Comics Encyclopedia Updated Edition,Cefn Ridout,"Ridout, Cefn","Alexander C. Irvine, Steve Korté, Matthew K.   Manning, Stephen Wiacek, Sven Wilson, Alan Cowsill","=""1465453571""","=""9781465453570""",0,4.46,DK,Hardcover,368,2016,2016,,2017/10/02,to-read,to-read (#363),to-read,,,,0,,,1,,,unspecified,,
19924693,Marvel Encyclopedia,Tom DeFalco,"DeFalco, Tom","Peter Sanderson, Tom Brevoort, Michael Teitelbaum, Daniel Wallace, Andrew Darling, Matt Forbeck, Alastair Dougall, Ralph Macchio, Stan Lee","=""1465415939""","=""9781465415936""",0,4.37,"DK Publishing, Inc.",Hardcover,439,2014,2009,,2017/10/02,to-read,to-read (#364),to-read,,,,0,,,1,,,unspecified,,
2118745,"The Knife of Never Letting Go (Chaos Walking, #1)",Patrick Ness,"Ness, Patrick",,"=""1406310255""","=""9781406310252""",0,3.97,Walker,Hardcover,479,2008,2008,,2017/10/02,to-read,to-read (#362),to-read,,,,0,,,0,,,,,
3973,"Ilium (Ilium, #1)",Dan Simmons,"Simmons, Dan",,"=""0380817926""","=""9780380817924""",4,4.03,HarperTorch,Mass Market Paperback,731,2005,2003,2017/09/23,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
9712,Love in the Time of Cholera,Gabriel García Márquez,"Márquez, Gabriel García",Edith Grossman,"=""140003468X""","=""9781400034680""",0,3.92,Vintage International,Paperback,348,2003,1985,,2017/08/31,to-read,to-read (#361),to-read,,,,0,,,0,,,,,
31387194,"Kill 6 Billion Demons, Vol. 1",Tom Parkinson-Morgan,"Parkinson-Morgan, Tom",,"=""1534300147""","=""9781534300149""",0,4.07,Image Comics,Paperback,104,2016,2016,,2017/08/25,to-read,to-read (#360),to-read,,,,0,,,0,,,,,
102458,"Hellboy, Vol. 1: Seed of Destruction",Mike Mignola,"Mignola, Mike",John Byrne,"=""1593070942""","=""9781593070946""",0,4.13,Dark Horse ,Paperback,128,2004,1994,,2017/08/25,to-read,to-read (#359),to-read,,,,0,,,0,,,,,
93371,"Akira, Vol. 1",Katsuhiro Otomo,"Otomo, Katsuhiro","Yoko Umezawa, Linda M. York, Jo Duffy","=""1569714983""","=""9781569714980""",0,4.39,Dark Horse,Paperback,359,2000,1984,,2017/08/25,to-read,to-read (#358),to-read,,,,0,,,0,,,,,
9623668,Finder Library Volume 1,Carla Speed McNeil,"McNeil, Carla Speed",,"=""1595826521""","=""9781595826527""",0,4.12,Dark Horse Books,Paperback,664,2011,2011,,2017/08/25,to-read,to-read (#357),to-read,,,,0,,,0,,,,,
19536001,Sex Criminals: Volume One: One Weird Trick,Matt Fraction,"Fraction, Matt",Chip Zdarsky,"=""1607069466""","=""9781607069461""",0,3.91,Image Comics,Paperback,128,2014,2014,,2017/08/25,to-read,to-read (#356),to-read,,,,0,,,0,,,,,
64251,"Mouse Guard: Fall 1152 (Mouse Guard, #1)",David Petersen,"Petersen, David",,"=""1932386572""","=""9781932386578""",0,4.00,Archaia,Hardcover,192,2009,2007,,2017/08/25,to-read,to-read (#355),to-read,,,,0,,,0,,,,,
209966,"Planetary, Volume 1: All Over the World and Other Stories",Warren Ellis,"Ellis, Warren",John Cassaday,"=""1563897776""","=""9781563897771""",0,4.20,Wildstorm,Hardcover,160,2001,2000,,2017/08/25,to-read,to-read (#354),to-read,,,,0,,,0,,,,,
10851338,"Sygillis of Metatron (The League of Elder, #1)",Ren Garcia,"Garcia, Ren","Carol Phillips, Eve Ventrue, Bea Matarredona-Garcia","=""0982565321""","=""9780982565322""",0,4.28,"Loconeal Publishing, LLC",Paperback,380,2011,2009,,2017/08/22,to-read,to-read (#353),to-read,,,,0,,,0,,,,,
25972177,"The Waking Fire (The Draconis Memoria, #1)",Anthony Ryan,"Ryan, Anthony",,"=""0356506398""","=""9780356506395""",0,4.06,Orbit,Hardcover,592,2016,2016,,2017/08/22,to-read,to-read (#352),to-read,,,,0,,,0,,,,,
13642710,"Nexus (Nexus, #1)",Ramez Naam,"Naam, Ramez",,"=""0857662937""","=""9780857662934""",0,4.04,Angry Robot,Paperback,460,2012,2012,,2017/08/06,to-read,to-read (#351),to-read,,,,0,,,0,,,,,
331256,Roadside Picnic,Arkady Strugatsky,"Strugatsky, Arkady","Boris Strugatsky, Theodore Sturgeon, Antonina W. Bouis","=""0575070536""","=""9780575070530""",0,4.18,Gollancz,Paperback,145,2000,1972,,2017/08/01,to-read,to-read (#350),to-read,,,,0,,,0,,,,,
33128934,"Stillhouse Lake (Stillhouse Lake, #1)",Rachel Caine,"Caine, Rachel",,"=""""","=""""",0,4.11,Thomas & Mercer,Kindle Edition,301,2017,2017,,2017/08/01,to-read,to-read (#349),to-read,,,,0,,,0,,,,,
1335568,Engine Summer,John Crowley,"Crowley, John",,"=""0553131990""","=""9780553131994""",0,4.05,Bantam,Mass Market Paperback,209,1980,1979,,2017/07/31,to-read,to-read (#348),to-read,,,,0,,,0,,,,,
24180564,"Of Sea and Shadow (The Elder Empire: Sea, #1)",Will Wight,"Wight, Will",,"=""""","=""""",0,4.19,Hidden Gnome Publishing,Kindle Edition,428,2014,2014,,2017/07/15,to-read,to-read (#347),to-read,,,,0,,,0,,,,,
155421,"Something from the Nightside (Nightside, #1)",Simon R. Green,"Green, Simon R.",,"=""0441010652""","=""9780441010653""",0,3.77,Ace Books,Mass Market Paperback,230,2003,2003,,2017/07/15,to-read,to-read (#346),to-read,,,,0,,,0,,,,,
13590724,The Book of Cthulhu II,Ross E. Lockhart,"Lockhart, Ross E.","Laird Barron, Molly Tanzer, Elizabeth Bear, Sarah Monette, John R. Fultz, Paul Tobin, William Browning Spencer, Kim Newman, Christopher Reynaga, Gord Sellar, Michael Chabon, Mark Samuels, Matt Wallace, Stanley C. Sargent, Orrin Grey, Karl Edward Wagner, Neil Gaiman, Cody Goodfellow, Caitlín R. Kiernan, Fritz Leiber, Livia Llewellyn, W.H. Pugmire, Ann K. Schwader, Adam Scott Glancy, Jonathan  Wood","=""1597804355""","=""9781597804356""",0,3.97,Night Shade,Paperback,426,2012,2012,,2017/07/13,to-read,to-read (#345),to-read,,,,0,,,0,,,,,
11196925,"The Book of Cthulhu (The Book of Cthulhu, #1)",Ross E. Lockhart,"Lockhart, Ross E.","Caitlín R. Kiernan, Ramsey Campbell, Charles Stross, Bruce Sterling, Silvia Moreno-Garcia, W.H. Pugmire, Molly Tanzer, Michael   Shea, Elizabeth Bear, T.E.D. Klein, David Drake, Charles R. Saunders, Thomas Ligotti, Kage Baker, Edward Morris, Cherie Priest, John Hornor Jacobs, Brian McNaughton, Ann K. Schwader, Steve Duffy, Joe R. Lansdale, Brian Lumley, Tim Pratt, Gene Wolfe, Joseph S. Pulver Sr., John  Langan, Laird Barron","=""1597802328""","=""9781597802321""",0,4.09,Night Shade Books,Paperback,529,2011,2011,,2017/07/13,to-read,to-read (#344),to-read,,,,0,,,0,,,,,
5356476,The Red Tree,Caitlín R. Kiernan,"Kiernan, Caitlín R.",,"=""0451462769""","=""9780451462763""",0,3.67,Ace Books,Paperback,385,2009,2009,,2017/07/13,to-read,to-read (#343),to-read,,,,0,,,0,,,,,
29901930,The Fisherman,John  Langan,"Langan, John",,"=""1939905214""","=""9781939905215""",0,3.96,Word Horde,Paperback,266,2016,2016,,2017/07/13,to-read,to-read (#342),to-read,,,,0,,,0,,,,,
1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""""","=""""",0,4.27,Penguin Books,Paperback,487,2005,2001,,2017/06/24,to-read,to-read (#341),to-read,,,,0,,,0,,,,,
59780,Cosmicomics,Italo Calvino,"Calvino, Italo",William Weaver,"=""0156226006""","=""9780156226004""",0,4.20,Mariner Books,Paperback,153,1976,1965,,2017/06/24,to-read,to-read (#340),to-read,,,,0,,,0,,,,,
179191,Circuit of Heaven,Dennis Danvers,"Danvers, Dennis",,"=""0380790920""","=""9780380790920""",0,4.02,Eos,Paperback,384,1999,1998,,2017/06/24,to-read,to-read (#339),to-read,,,,0,,,0,,,,,
20613481,"The Brothers Cabal (Johannes Cabal, #4)",Jonathan L. Howard,"Howard, Jonathan L.",,"=""1250037549""","=""9781250037541""",0,4.35,Thomas Dunne Books,Hardcover,339,2014,2014,,2017/06/16,to-read,to-read (#338),to-read,,,,0,,,0,,,,,
7165300,"The Black Prism (Lightbringer, #1)",Brent Weeks,"Weeks, Brent",,"=""0316075558""","=""9780316075558""",4,4.21,Orbit,Hardcover,629,2010,2010,2017/05/01,2015/11/20,,,read,,,,1,,,1,,,unspecified,,
15177,"Bridge of Birds (The Chronicles of Master Li and Number Ten Ox, #1)",Barry Hughart,"Hughart, Barry",,"=""0345321383""","=""9780345321381""",0,4.29,Del Rey,Paperback,278,1985,1984,,2017/06/04,to-read,to-read (#337),to-read,,,,0,,,0,,,,,
13532194,"Death (Death of the Endless, #1-2)",Neil Gaiman,"Gaiman, Neil","Chris Bachalo, Mark Buckingham, Michael Dringenberg, P. Craig Russell, Malcolm Jones III, Colleen Doran, Dave McKean","=""1401235484""","=""9781401235482""",0,4.46,Vertigo,Hardcover,320,2012,2012,,2017/06/04,to-read,to-read (#336),to-read,,,,0,,,0,,,,,
17137616,"Lucifer, Book One (Lucifer, #1)",Mike Carey,"Carey, Mike","Peter Gross, Ryan Kelly, Dean Ormston, Scott Hampton, Chris Weston, James Hodgkins, Neil Gaiman","=""1401240267""","=""9781401240264""",0,4.21,Vertigo,Paperback,382,2013,2012,,2017/06/04,to-read,to-read (#335),to-read,,,,0,,,0,,,,,
209690,"Last Call (Fault Lines, #1)",Tim Powers,"Powers, Tim",,"=""038072846X""","=""9780380728466""",0,4.07,William Morrow Paperbacks,Paperback,544,1996,1992,,2017/06/03,to-read,to-read (#334),to-read,,,,0,,,0,,,,,
357,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",Douglas Adams,"Adams, Douglas",,"=""0671742515""","=""9780671742515""",0,4.04,Pocket Books,Mass Market Paperback,307,1991,1988,,2017/06/03,to-read,to-read (#333),to-read,,,,0,,,0,,,,,
365,"Dirk Gently's Holistic Detective Agency (Dirk Gently, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",0,3.97,Pocket Books,Mass Market Paperback,306,2002,1987,,2017/06/03,to-read,to-read (#332),to-read,,,,0,,,0,,,,,
322067,Soldier of the Mist (Latro #1),Gene Wolfe,"Wolfe, Gene",,"=""0812558154""","=""9780812558159""",0,3.96,Tor Books,Paperback,335,1987,1986,,2017/06/03,to-read,to-read (#331),to-read,,,,0,,,0,,,,,
61049,Autobiography of Red,Anne Carson,"Carson, Anne",,"=""037570129X""","=""9780375701290""",0,4.31,Vintage,Paperback,149,1999,1998,,2017/06/03,to-read,to-read (#330),to-read,,,,0,,,0,,,,,
218572,"Towing Jehovah (Godhead, #1)",James K. Morrow,"Morrow, James K.",,"=""0156002108""","=""9780156002103""",0,3.89,"Harcourt, Inc.",Paperback,371,1995,1994,,2017/06/03,to-read,to-read (#329),to-read,,,,0,,,0,,,,,
103035,Cabal,Clive Barker,"Barker, Clive",,"=""0743417321""","=""9780743417327""",0,3.92,Gallery Books,Paperback,358,2001,1988,,2017/05/30,to-read,to-read (#328),to-read,,,,0,,,0,,,,,
29875363,The Fireman,Joe Hill,"Hill, Joe",,"=""006220064X""","=""9780062200648""",0,3.90,William Morrow Paperbacks,Paperback,768,2017,2016,,2017/05/29,to-read,to-read (#327),to-read,,,,0,,,0,,,,,
6587879,Horns,Joe Hill,"Hill, Joe",,"=""0061147958""","=""9780061147951""",4,3.92,William Morrow,Hardcover,370,2010,2009,2017/05/01,2017/04/19,,,read,,,,1,,,1,,,unspecified,,
101869,"The Atrocity Archives (Laundry Files, #1)",Charles Stross,"Stross, Charles",,"=""0441013651""","=""9780441013654""",0,3.91,Ace,Paperback,345,2006,2004,,2017/05/16,to-read,to-read (#324),to-read,,,,0,,,0,,,,,
25109947,Lovecraft Country,Matt Ruff,"Ruff, Matt",,"=""""","=""""",0,4.04,Harper,ebook,329,2016,2016,,2017/05/16,to-read,to-read (#323),to-read,,,,0,,,0,,,,,
11279,"Summer of Night (Seasons of Horror, #1)",Dan Simmons,"Simmons, Dan",,"=""0446362662""","=""9780446362665""",0,4.03,Warner Books,Mass Market Paperback,600,1992,1991,,2017/05/14,to-read,to-read (#322),to-read,,,,0,,,0,,,,,
373915,20th Century Ghosts,Joe Hill,"Hill, Joe",Christopher Golden,"=""0061147974""","=""9780061147975""",0,3.95,William Morrow,Hardcover,316,2007,2005,,2017/05/04,to-read,to-read (#321),to-read,,,,0,,,0,,,,,
3217221,"Locke & Key, Vol. 1: Welcome to Lovecraft",Joe Hill,"Hill, Joe",Gabriel Rodríguez,"=""1600102379""","=""9781600102370""",0,4.15,IDW Publishing,Hardcover,168,2013,2008,,2017/05/04,to-read,to-read (#320),to-read,,,,0,,,0,,,,,
15062217,"14 (Threshold, #1)",Peter Clines,"Clines, Peter",,"=""""","=""""",0,3.95,Permuted Press,Kindle Edition,372,2012,2012,,2017/05/02,to-read,to-read (#319),to-read,,,,0,,,0,,,,,
29939089,"Winter Tide (The Innsmouth Legacy, #1)",Ruthanna Emrys,"Emrys, Ruthanna",,"=""0765390906""","=""9780765390905""",0,3.76,Tor.com,Hardcover,366,2017,2017,,2017/05/02,to-read,to-read (#318),to-read,,,,0,,,0,,,,,
8932593,Y: The Last Man - The Deluxe Edition Book Five,Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Goran Sudžuka, José Marzán Jr., Zylonol, Clem Robins, Massimo Carnevale","=""1401230512""","=""9781401230517""",4,4.47,Vertigo,Hardcover,328,2011,2011,2017/04/16,2016/12/15,,,read,,,,1,,,1,,,unspecified,,
29237211,"Saga, Vol. 7",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""1534300600""","=""9781534300606""",5,4.50,Image Comics,Paperback,152,2017,2017,2017/04/19,2017/04/14,,,read,,,,1,,,1,,,unspecified,,
32299850,The Dunwich Horror,H.P. Lovecraft,"Lovecraft, H.P.",,"=""1537765620""","=""9781537765624""",4,3.83,Createspace Independent Publishing Platform,Paperback,46,2016,1929,2016/11/07,2016/11/08,,,read,,,,1,,,0,,,,,
33456,"A Dirty Job (Grim Reaper, #1)",Christopher Moore,"Moore, Christopher",,"=""0060590270""","=""9780060590277""",0,4.03,William Morrow,Hardcover,387,2006,2006,,2017/03/03,to-read,to-read (#317),to-read,,,,0,,,0,,,,,
7734683,Y: The Last Man - The Deluxe Edition Book Four,Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Goran Sudžuka, José Marzán Jr., Zylonol, Clem Robins, Massimo Carnevale","=""1401228887""","=""9781401228880""",5,4.37,Vertigo,Hardcover,296,2010,2010,2016/12/19,2016/12/15,,,read,,,,1,,,1,,,unspecified,,
68497,"The Scar (New Crobuzon, #2)",China Miéville,"Miéville, China",,"=""0345460014""","=""9780345460011""",5,4.17,Del Rey,Mass Market Paperback,578,2004,2002,2017/02/07,2015/11/04,,,read,,,,1,,,1,,,unspecified,,
299084,"Goblin Quest (Jig the Goblin, #1)",Jim C. Hines,"Hines, Jim C.",,"=""0756404002""","=""9780756404000""",0,4.01,DAW,Mass Market Paperback,346,2006,2004,,2017/02/16,to-read,to-read (#316),to-read,,,,0,,,0,,,,,
26046333,Designing Your Life: Build a Life that Works for You,Bill Burnett,"Burnett, Bill",Dave Evans,"=""1784740241""","=""9781784740245""",0,3.94,Chatto  Windus,Paperback,240,2016,2016,,2017/02/03,to-read,to-read (#315),to-read,,,,0,,,0,,,,,
248871,"Berserk, Vol. 1",Kentaro Miura,"Miura, Kentaro",Jason DeAngelis,"=""1593070209""","=""9781593070205""",0,4.42,Dark Horse Manga,Paperback,224,2003,1990,,2017/02/03,to-read,to-read (#314),to-read,,,,0,,,0,,,,,
20821111,"The Young Elites (The Young Elites, #1)",Marie Lu,"Lu, Marie",,"=""0399167838""","=""9780399167836""",0,3.88,G.P. Putnam’s Sons Books for Young Readers,Hardcover,355,2014,2014,,2016/12/25,to-read,to-read (#313),to-read,,,,0,,,0,,,,,
22886868,"The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)",Terry Pratchett,"Pratchett, Terry",Rob Wilkins,"=""0062429973""","=""9780062429971""",0,4.36,Harper,Hardcover,276,2015,2015,,2016/12/19,to-read,to-read (#312),to-read,,,,0,,,0,,,,,
11275323,"Raising Steam (Discworld, #40, Moist von Lipwig #3)",Terry Pratchett,"Pratchett, Terry",,"=""0857522272""","=""9780857522276""",0,3.99,Doubleday,Hardcover,377,2013,2013,,2016/12/19,to-read,to-read (#311),to-read,,,,0,,,0,,,,,
8785374,"Snuff (Discworld, #39; City Watch #8)",Terry Pratchett,"Pratchett, Terry",,"=""038561926X""","=""9780385619264""",0,4.13,Doubleday UK,Hardcover,378,2011,2011,,2016/12/19,to-read,to-read (#310),to-read,,,,0,,,0,,,,,
7576115,"I Shall Wear Midnight (Discworld, #38; Tiffany Aching, #4)",Terry Pratchett,"Pratchett, Terry",,"=""0385611072""","=""9780385611077""",0,4.30,Doubleday Childrens,Hardcover,349,2010,2010,,2016/12/19,to-read,to-read (#309),to-read,,,,0,,,0,,,,,
6250169,"Unseen Academicals (Discworld, #37; Rincewind #8)",Terry Pratchett,"Pratchett, Terry",,"=""0061161705""","=""9780061161704""",0,3.97,HarperCollins,Hardcover,417,2009,2009,,2016/12/19,to-read,to-read (#308),to-read,,,,0,,,0,,,,,
116296,"Making Money (Discworld, #36; Moist Von Lipwig, #2)",Terry Pratchett,"Pratchett, Terry",,"=""0061161640""","=""9780061161643""",0,4.21,Harper,Hardcover,394,2007,2007,,2016/12/19,to-read,to-read (#307),to-read,,,,0,,,0,,,,,
34492,"Wintersmith (Discworld, #35; Tiffany Aching, #3)",Terry Pratchett,"Pratchett, Terry",,"=""0060890312""","=""9780060890315""",0,4.20,HarperTempest,Hardcover,325,2006,2006,,2016/12/19,to-read,to-read (#306),to-read,,,,0,,,0,,,,,
62530,"Thud! (Discworld, #34; City Watch #7)",Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,4.33,Corgi,Paperback,439,2006,2005,,2016/12/19,to-read,to-read (#305),to-read,,,,0,,,0,,,,,
64222,"Going Postal (Discworld, #33; Moist von Lipwig, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0060502932""","=""9780060502935""",0,4.36,HarperTorch,Mass Market Paperback,394,2005,2004,,2016/12/19,to-read,to-read (#304),to-read,,,,0,,,0,,,,,
34501,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",Terry Pratchett,"Pratchett, Terry",,"=""055255264X""","=""9780552552646""",0,4.27,Corgi Childrens,Paperback,352,2005,2004,,2016/12/19,to-read,to-read (#303),to-read,,,,0,,,0,,,,,
34511,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,4.18,,Paperback,496,2003,2003,,2016/12/19,to-read,to-read (#302),to-read,,,,0,,,0,,,,,
34494,"The Wee Free Men (Discworld, #30; Tiffany Aching, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0060012382""","=""9780060012380""",0,4.25,HarperTrophy,Mass Market Paperback,375,2004,2003,,2016/12/19,to-read,to-read (#301),to-read,,,,0,,,0,,,,,
47989,"Night Watch (Discworld, #29; City Watch, #6)",Terry Pratchett,"Pratchett, Terry",,"=""055215430X""","=""9780552154307""",0,4.48,Corgi,Paperback,480,2011,2002,,2016/12/19,to-read,to-read (#300),to-read,,,,0,,,0,,,,,
34534,"The Amazing Maurice and His Educated Rodents (Discworld, #28)",Terry Pratchett,"Pratchett, Terry",,"=""006001234X""","=""9780060012342""",0,4.01,HarperCollins,Hardcover,256,2001,2001,,2016/12/19,to-read,to-read (#299),to-read,,,,0,,,0,,,,,
34503,The Last Hero (Discworld #27; Rincewind #7),Terry Pratchett,"Pratchett, Terry",Paul Kidby,"=""0060507772""","=""9780060507770""",0,4.17,Harper Voyager,Paperback,176,2002,2001,,2016/12/19,to-read,to-read (#298),to-read,,,,0,,,0,,,,,
